case,algo,heuristic,ok,pasos,costo,expandidos,ms
766,greedy,linear_conflict,True,32,32.0,67,1.1448999866843224
767,a*,hamming,True,18,18.0,1122,6.311400036793202
767,a*,manhattan,True,18,18.0,146,0.9672999731265008
767,a*,linear_conflict,True,18,18.0,92,1.3593000476248562
767,greedy,hamming,True,150,150.0,1065,6.219100032467395
767,greedy,manhattan,True,72,72.0,536,3.803500032518059
767,greedy,linear_conflict,True,30,30.0,59,1.095400017220527
768,a*,hamming,True,22,22.0,5368,37.29180002119392
768,a*,manhattan,True,22,22.0,449,3.6017000093124807
768,a*,linear_conflict,True,22,22.0,313,4.569899989292026
768,greedy,hamming,True,56,56.0,349,1.9746000180020928
768,greedy,manhattan,True,46,46.0,430,2.9999000253155828
768,greedy,linear_conflict,True,38,38.0,151,2.362100000027567
769,a*,hamming,True,22,22.0,6621,43.605899962130934
769,a*,manhattan,True,22,22.0,379,2.5461000041104853
769,a*,linear_conflict,True,22,22.0,200,3.1747999601066113
769,greedy,hamming,True,30,30.0,528,2.985199971590191
769,greedy,manhattan,True,44,44.0,219,1.5435999957844615
769,greedy,linear_conflict,True,28,28.0,53,1.0122000239789486
770,a*,hamming,True,18,18.0,943,5.108700017444789
770,a*,manhattan,True,18,18.0,172,1.1880999663844705
770,a*,linear_conflict,True,18,18.0,79,1.1354000307619572
770,greedy,hamming,True,70,70.0,803,4.301699984353036
770,greedy,manhattan,True,72,72.0,426,3.069200029131025
770,greedy,linear_conflict,True,26,26.0,32,0.6062999600544572
771,a*,hamming,True,26,26.0,26568,205.1647999905981
771,a*,manhattan,True,26,26.0,787,5.107900011353195
771,a*,linear_conflict,True,26,26.0,364,4.8257000162266195
771,greedy,hamming,True,76,76.0,761,4.27139998646453
771,greedy,manhattan,True,50,50.0,464,3.2802000059746206
771,greedy,linear_conflict,True,46,46.0,66,1.2109000235795975
772,a*,hamming,True,20,20.0,2510,16.942600021138787
772,a*,manhattan,True,20,20.0,449,2.9405999812297523
772,a*,linear_conflict,True,20,20.0,224,3.1032999977469444
772,greedy,hamming,True,78,78.0,401,2.2628000006079674
772,greedy,manhattan,True,64,64.0,406,2.8328000335022807
772,greedy,linear_conflict,True,34,34.0,53,0.9610999841243029
773,a*,hamming,True,24,24.0,12054,80.98129997961223
773,a*,manhattan,True,24,24.0,422,2.9508000006899238
773,a*,linear_conflict,True,24,24.0,223,2.910599985625595
773,greedy,hamming,True,72,72.0,591,3.3270999556407332
773,greedy,manhattan,True,46,46.0,109,0.8274000138044357
773,greedy,linear_conflict,True,36,36.0,52,0.9431000216864049
774,a*,hamming,True,24,24.0,14783,102.66040003625676
774,a*,manhattan,True,24,24.0,536,3.482599975541234
774,a*,linear_conflict,True,24,24.0,203,2.673800045158714
774,greedy,hamming,True,100,100.0,798,5.040999967604876
774,greedy,manhattan,True,62,62.0,448,3.143999958410859
774,greedy,linear_conflict,True,50,50.0,109,1.8010000349022448
775,a*,hamming,True,24,24.0,12061,85.64130001468584
775,a*,manhattan,True,24,24.0,927,6.69090001611039
775,a*,linear_conflict,True,24,24.0,278,3.778000012971461
775,greedy,hamming,True,70,70.0,846,4.522699979133904
775,greedy,manhattan,True,60,60.0,232,1.7316000303253531
775,greedy,linear_conflict,True,42,42.0,63,1.1056000366806984
776,a*,hamming,True,24,24.0,12349,85.27789998333901
776,a*,manhattan,True,24,24.0,828,5.32940000994131
776,a*,linear_conflict,True,24,24.0,401,5.198400001972914
776,greedy,hamming,True,60,60.0,587,3.503600019030273
776,greedy,manhattan,True,44,44.0,167,1.229999994393438
776,greedy,linear_conflict,True,58,58.0,134,2.169199986383319
777,a*,hamming,True,20,20.0,2650,16.45930000813678
777,a*,manhattan,True,20,20.0,463,2.9953999910503626
777,a*,linear_conflict,True,20,20.0,268,3.9481999701820314
777,greedy,hamming,True,122,122.0,1136,6.5255999797955155
777,greedy,manhattan,True,42,42.0,117,0.9070000378414989
777,greedy,linear_conflict,True,20,20.0,25,0.4665000014938414
778,a*,hamming,True,26,26.0,27984,193.54499998735264
778,a*,manhattan,True,26,26.0,2256,16.062500013504177
778,a*,linear_conflict,True,26,26.0,1466,21.3161000283435
778,greedy,hamming,True,86,86.0,620,4.303900001104921
778,greedy,manhattan,True,60,60.0,443,3.1570999999530613
778,greedy,linear_conflict,True,36,36.0,111,1.6778999706730247
779,a*,hamming,True,20,20.0,2956,17.787299992050976
779,a*,manhattan,True,20,20.0,744,5.090699996799231
779,a*,linear_conflict,True,20,20.0,433,6.933500000741333
779,greedy,hamming,True,58,58.0,530,2.947299974039197
779,greedy,manhattan,True,64,64.0,453,3.2137000234797597
779,greedy,linear_conflict,True,38,38.0,58,1.2108000228181481
780,a*,hamming,True,24,24.0,12579,91.22900001239032
780,a*,manhattan,True,24,24.0,999,6.645899964496493
780,a*,linear_conflict,True,24,24.0,606,8.634700032416731
780,greedy,hamming,True,70,70.0,736,4.064399981871247
780,greedy,manhattan,True,34,34.0,56,0.4741000011563301
780,greedy,linear_conflict,True,38,38.0,56,1.0204000282101333
781,a*,hamming,True,18,18.0,960,5.778499995358288
781,a*,manhattan,True,18,18.0,92,0.609799986705184
781,a*,linear_conflict,True,18,18.0,51,0.7522999658249319
781,greedy,hamming,True,56,56.0,186,1.164900022558868
781,greedy,manhattan,True,64,64.0,172,1.283499994315207
781,greedy,linear_conflict,True,24,24.0,28,0.5144000169821084
782,a*,hamming,True,20,20.0,2418,14.394199999514967
782,a*,manhattan,True,20,20.0,753,5.260100006125867
782,a*,linear_conflict,True,20,20.0,377,6.1487999628297985
782,greedy,hamming,True,34,34.0,521,3.0119000002741814
782,greedy,manhattan,True,28,28.0,56,0.4561999812722206
782,greedy,linear_conflict,True,26,26.0,63,1.1377999908290803
783,a*,hamming,True,22,22.0,5112,32.57280000252649
783,a*,manhattan,True,22,22.0,253,1.6189999878406525
783,a*,linear_conflict,True,22,22.0,116,1.8671999569050968
783,greedy,hamming,True,88,88.0,202,1.3156000059098005
783,greedy,manhattan,True,38,38.0,70,0.5284000071696937
783,greedy,linear_conflict,True,22,22.0,26,0.45650004176422954
784,a*,hamming,True,28,28.0,55402,404.0693999850191
784,a*,manhattan,True,28,28.0,6192,45.77889997744933
784,a*,linear_conflict,True,28,28.0,3413,52.22049995791167
784,greedy,hamming,True,46,46.0,535,2.944900013972074
784,greedy,manhattan,True,108,108.0,526,4.114800016395748
784,greedy,linear_conflict,True,32,32.0,56,0.9254000033251941
785,a*,hamming,True,22,22.0,5917,38.63530000671744
785,a*,manhattan,True,22,22.0,743,4.737399984151125
785,a*,linear_conflict,True,22,22.0,389,5.590600019786507
785,greedy,hamming,True,80,80.0,714,4.228800011333078
785,greedy,manhattan,True,60,60.0,390,2.857099985703826
785,greedy,linear_conflict,True,34,34.0,53,1.0167000000365078
786,a*,hamming,True,22,22.0,5495,37.01600001659244
786,a*,manhattan,True,22,22.0,558,3.452999982982874
786,a*,linear_conflict,True,22,22.0,281,4.223599971737713
786,greedy,hamming,True,98,98.0,362,2.2214999771676958
786,greedy,manhattan,True,44,44.0,135,1.0334000107832253
786,greedy,linear_conflict,True,28,28.0,35,0.6630999851040542
787,a*,hamming,True,22,22.0,6504,43.716999993193895
787,a*,manhattan,True,22,22.0,314,2.3929000017233193
787,a*,linear_conflict,True,22,22.0,194,2.70840001758188
787,greedy,hamming,True,92,92.0,749,4.123500024434179
787,greedy,manhattan,True,44,44.0,139,1.0113000171259046
787,greedy,linear_conflict,True,34,34.0,52,0.9293999755755067
788,a*,hamming,True,22,22.0,5207,34.53790000639856
788,a*,manhattan,True,22,22.0,359,2.323100052308291
788,a*,linear_conflict,True,22,22.0,161,2.440700016450137
788,greedy,hamming,True,160,160.0,1078,6.501800031401217
788,greedy,manhattan,True,36,36.0,63,0.5724999937228858
788,greedy,linear_conflict,True,30,30.0,34,0.699999975040555
789,a*,hamming,True,24,24.0,14991,104.49649998918176
789,a*,manhattan,True,24,24.0,577,3.5814999719150364
789,a*,linear_conflict,True,24,24.0,278,4.150599997956306
789,greedy,hamming,True,80,80.0,485,2.6913000037893653
789,greedy,manhattan,True,42,42.0,121,0.9295999770984054
789,greedy,linear_conflict,True,28,28.0,42,0.7533999742008746
790,a*,hamming,True,24,24.0,15636,110.7155000208877
790,a*,manhattan,True,24,24.0,1520,10.61430003028363
790,a*,linear_conflict,True,24,24.0,764,11.813600023742765
790,greedy,hamming,True,98,98.0,450,2.86239996785298
790,greedy,manhattan,True,58,58.0,479,3.5991999902762473
790,greedy,linear_conflict,True,44,44.0,100,2.5055999867618084
791,a*,hamming,True,20,20.0,2318,14.794399961829185
791,a*,manhattan,True,20,20.0,162,1.1166000040248036
791,a*,linear_conflict,True,20,20.0,80,1.1943000135943294
791,greedy,hamming,True,114,114.0,748,4.500799986999482
791,greedy,manhattan,True,28,28.0,53,0.4504999960772693
791,greedy,linear_conflict,True,20,20.0,29,0.5271999980323017
792,a*,hamming,True,26,26.0,26506,202.92830001562834
792,a*,manhattan,True,26,26.0,783,5.536600016057491
792,a*,linear_conflict,True,26,26.0,383,5.107500008307397
792,greedy,hamming,True,90,90.0,262,1.6836999566294253
792,greedy,manhattan,True,44,44.0,113,0.8786999969743192
792,greedy,linear_conflict,True,44,44.0,72,1.2231000000610948
793,a*,hamming,True,22,22.0,5587,37.48329996597022
793,a*,manhattan,True,22,22.0,621,4.157699993811548
793,a*,linear_conflict,True,22,22.0,345,5.749200005084276
793,greedy,hamming,True,42,42.0,408,2.2407000069506466
793,greedy,manhattan,True,82,82.0,391,2.7885999879799783
793,greedy,linear_conflict,True,36,36.0,159,2.497199981007725
794,a*,hamming,True,26,26.0,27381,190.74290001299232
794,a*,manhattan,True,26,26.0,1629,11.109700019005686
794,a*,linear_conflict,True,26,26.0,833,12.649299984332174
794,greedy,hamming,True,60,60.0,525,3.078899986576289
794,greedy,manhattan,True,96,96.0,494,3.6398000083863735
794,greedy,linear_conflict,True,32,32.0,46,0.8503000135533512
795,a*,hamming,True,22,22.0,5351,39.22740003326908
795,a*,manhattan,True,22,22.0,465,3.377599990926683
795,a*,linear_conflict,True,22,22.0,331,5.434800055809319
795,greedy,hamming,True,26,26.0,544,3.315199981443584
795,greedy,manhattan,True,54,54.0,448,3.881600045133382
795,greedy,linear_conflict,True,26,26.0,47,1.1541999992914498
796,a*,hamming,True,26,26.0,27183,255.21300005493686
796,a*,manhattan,True,26,26.0,1214,11.574899952393025
796,a*,linear_conflict,True,26,26.0,683,12.924199982080609
796,greedy,hamming,True,86,86.0,786,5.416799976956099
796,greedy,manhattan,True,68,68.0,407,3.7188000278547406
796,greedy,linear_conflict,True,44,44.0,53,1.1391000007279217
797,a*,hamming,True,26,26.0,33573,277.0611000014469
797,a*,manhattan,True,26,26.0,2783,27.272500039543957
797,a*,linear_conflict,True,26,26.0,1303,33.683400019071996
797,greedy,hamming,True,82,82.0,644,7.484700006898493
797,greedy,manhattan,True,68,68.0,179,3.4277000231668353
797,greedy,linear_conflict,True,54,54.0,89,5.900599993765354
798,a*,hamming,True,20,20.0,2649,28.75940001104027
798,a*,manhattan,True,20,20.0,175,1.6583999968133867
798,a*,linear_conflict,True,20,20.0,115,3.217899997252971
798,greedy,hamming,True,98,98.0,732,6.835300009697676
798,greedy,manhattan,True,40,40.0,430,3.7481000181287527
798,greedy,linear_conflict,True,46,46.0,109,3.2205000170506537
799,a*,hamming,True,22,22.0,6719,56.39159999554977
799,a*,manhattan,True,22,22.0,411,3.009999985806644
799,a*,linear_conflict,True,22,22.0,290,4.507899982854724
799,greedy,hamming,True,46,46.0,732,4.229400015901774
799,greedy,manhattan,True,42,42.0,91,0.7947999984025955
799,greedy,linear_conflict,True,28,28.0,47,0.9286999702453613
800,a*,hamming,True,24,24.0,15282,114.85170002561063
800,a*,manhattan,True,24,24.0,687,4.8337000189349055
800,a*,linear_conflict,True,24,24.0,357,5.155499966349453
800,greedy,hamming,True,104,104.0,612,3.83300002431497
800,greedy,manhattan,True,70,70.0,181,1.4783000224269927
800,greedy,linear_conflict,True,38,38.0,65,1.2507999781519175
801,a*,hamming,True,22,22.0,5676,37.866099970415235
801,a*,manhattan,True,22,22.0,364,2.7999000158160925
801,a*,linear_conflict,True,22,22.0,208,3.030200023204088
801,greedy,hamming,True,88,88.0,561,3.272300004027784
801,greedy,manhattan,True,28,28.0,104,0.8978999685496092
801,greedy,linear_conflict,True,28,28.0,48,0.8731000125408173
802,a*,hamming,True,24,24.0,12437,95.0967000098899
802,a*,manhattan,True,24,24.0,573,3.922700008843094
802,a*,linear_conflict,True,24,24.0,353,5.21509995451197
802,greedy,hamming,True,72,72.0,596,3.606600046623498
802,greedy,manhattan,True,38,38.0,75,0.6701000384055078
802,greedy,linear_conflict,True,32,32.0,48,0.9723000111989677
803,a*,hamming,True,26,26.0,27809,206.3851000275463
803,a*,manhattan,True,26,26.0,1844,13.007999979890883
803,a*,linear_conflict,True,26,26.0,972,14.009399979840964
803,greedy,hamming,True,44,44.0,117,0.7886000094003975
803,greedy,manhattan,True,34,34.0,72,0.5782999796792865
803,greedy,linear_conflict,True,44,44.0,80,1.3482999638654292
804,a*,hamming,True,22,22.0,6513,45.34030001377687
804,a*,manhattan,True,22,22.0,494,3.539700002875179
804,a*,linear_conflict,True,22,22.0,319,4.845999996177852
804,greedy,hamming,True,54,54.0,297,1.7899000085890293
804,greedy,manhattan,True,26,26.0,35,0.34440000308677554
804,greedy,linear_conflict,True,26,26.0,43,0.8243999909609556
805,a*,hamming,True,22,22.0,5802,41.4833000395447
805,a*,manhattan,True,22,22.0,441,3.113800019491464
805,a*,linear_conflict,True,22,22.0,228,3.499199985526502
805,greedy,hamming,True,112,112.0,961,6.000599998515099
805,greedy,manhattan,True,48,48.0,96,0.8673000265844166
805,greedy,linear_conflict,True,26,26.0,59,1.096300024073571
806,a*,hamming,True,26,26.0,29572,227.20229998230934
806,a*,manhattan,True,26,26.0,1051,8.204600017052144
806,a*,linear_conflict,True,26,26.0,600,8.499599993228912
806,greedy,hamming,True,128,128.0,1015,6.033600016962737
806,greedy,manhattan,True,42,42.0,72,0.6488999933935702
806,greedy,linear_conflict,True,70,70.0,151,2.6968999882228673
807,a*,hamming,True,22,22.0,5074,34.77359999669716
807,a*,manhattan,True,22,22.0,299,2.121100027579814
807,a*,linear_conflict,True,22,22.0,172,2.50550004420802
807,greedy,hamming,True,86,86.0,750,5.0549000152386725
807,greedy,manhattan,True,46,46.0,415,3.0038999975658953
807,greedy,linear_conflict,True,58,58.0,148,2.4009000044316053
808,a*,hamming,True,16,16.0,334,1.7908000154420733
808,a*,manhattan,True,16,16.0,52,0.3258000360801816
808,a*,linear_conflict,True,16,16.0,29,0.40690001333132386
808,greedy,hamming,True,54,54.0,732,3.8945000269450247
808,greedy,manhattan,True,66,66.0,393,2.744800003711134
808,greedy,linear_conflict,True,52,52.0,157,2.520899986848235
809,a*,hamming,True,24,24.0,12834,91.0077000153251
809,a*,manhattan,True,24,24.0,718,4.811200022231787
809,a*,linear_conflict,True,24,24.0,367,5.473199998959899
809,greedy,hamming,True,134,134.0,1188,7.196800026576966
809,greedy,manhattan,True,46,46.0,444,3.5299999872222543
809,greedy,linear_conflict,True,38,38.0,106,1.7775999731384218
810,a*,hamming,True,14,14.0,128,0.6988000241108239
810,a*,manhattan,True,14,14.0,17,0.12620002962648869
810,a*,linear_conflict,True,14,14.0,15,0.26709999656304717
810,greedy,hamming,True,86,86.0,258,1.6081000212579966
810,greedy,manhattan,True,44,44.0,403,2.794700034428388
810,greedy,linear_conflict,True,14,14.0,15,0.312299991492182
811,a*,hamming,True,18,18.0,1109,6.7600999609567225
811,a*,manhattan,True,18,18.0,78,0.5315999733284116
811,a*,linear_conflict,True,18,18.0,54,0.8072999771684408
811,greedy,hamming,True,66,66.0,403,2.3217000416480005
811,greedy,manhattan,True,68,68.0,209,1.6822000034153461
811,greedy,linear_conflict,True,56,56.0,135,2.2846999927423894
812,a*,hamming,True,18,18.0,1163,7.188799965661019
812,a*,manhattan,True,18,18.0,161,1.389399985782802
812,a*,linear_conflict,True,18,18.0,119,1.8409999902360141
812,greedy,hamming,True,44,44.0,209,1.2697000056505203
812,greedy,manhattan,True,32,32.0,79,0.6167999817989767
812,greedy,linear_conflict,True,32,32.0,59,1.066999975591898
813,a*,hamming,True,22,22.0,5957,38.94820000277832
813,a*,manhattan,True,22,22.0,775,4.821899987291545
813,a*,linear_conflict,True,22,22.0,392,5.5473000393249094
813,greedy,hamming,True,38,38.0,527,2.9949999880045652
813,greedy,manhattan,True,76,76.0,454,3.656200016848743
813,greedy,linear_conflict,True,32,32.0,60,1.1312999995425344
814,a*,hamming,True,22,22.0,5682,37.622999981977046
814,a*,manhattan,True,22,22.0,831,5.331300024408847
814,a*,linear_conflict,True,22,22.0,396,5.744800029788166
814,greedy,hamming,True,62,62.0,559,3.004400001373142
814,greedy,manhattan,True,74,74.0,419,3.3022999996319413
814,greedy,linear_conflict,True,34,34.0,64,1.1141999857500196
815,a*,hamming,True,20,20.0,3326,20.846500003244728
815,a*,manhattan,True,20,20.0,679,4.390500020235777
815,a*,linear_conflict,True,20,20.0,440,6.8029999965801835
815,greedy,hamming,True,58,58.0,680,3.916499961633235
815,greedy,manhattan,True,56,56.0,523,4.137400013860315
815,greedy,linear_conflict,True,34,34.0,86,1.7417999915778637
816,a*,hamming,True,22,22.0,5241,32.94840001035482
816,a*,manhattan,True,22,22.0,472,3.0476999818347394
816,a*,linear_conflict,True,22,22.0,261,3.5269000218249857
816,greedy,hamming,True,80,80.0,225,1.4458000077866018
816,greedy,manhattan,True,22,22.0,78,0.646800035610795
816,greedy,linear_conflict,True,22,22.0,37,0.6898000137880445
817,a*,hamming,True,22,22.0,6060,38.43840002082288
817,a*,manhattan,True,22,22.0,476,3.236199961975217
817,a*,linear_conflict,True,22,22.0,242,3.3892999636009336
817,greedy,hamming,True,86,86.0,213,1.465100038331002
817,greedy,manhattan,True,68,68.0,407,3.0089999781921506
817,greedy,linear_conflict,True,22,22.0,24,0.4831000114791095
818,a*,hamming,True,18,18.0,1034,6.319599982816726
818,a*,manhattan,True,18,18.0,111,0.7529999711550772
818,a*,linear_conflict,True,18,18.0,58,0.8839999791234732
818,greedy,hamming,True,72,72.0,169,1.0956000187434256
818,greedy,manhattan,True,40,40.0,427,2.971299982164055
818,greedy,linear_conflict,True,38,38.0,71,1.296800037380308
819,a*,hamming,True,22,22.0,5312,32.748500001616776
819,a*,manhattan,True,22,22.0,1075,6.983999977819622
819,a*,linear_conflict,True,22,22.0,509,7.451200042851269
819,greedy,hamming,True,62,62.0,542,3.4161999938078225
819,greedy,manhattan,True,50,50.0,393,2.879599982406944
819,greedy,linear_conflict,True,54,54.0,104,1.8180999904870987
820,a*,hamming,True,20,20.0,2978,17.206499993335456
820,a*,manhattan,True,20,20.0,301,2.0764999790117145
820,a*,linear_conflict,True,20,20.0,152,2.194400003645569
820,greedy,hamming,True,88,88.0,758,4.245399963110685
820,greedy,manhattan,True,36,36.0,112,1.1430000304244459
820,greedy,linear_conflict,True,28,28.0,39,0.860300031490624
821,a*,hamming,True,28,28.0,63752,487.7886999747716
821,a*,manhattan,True,28,28.0,4172,35.187200002837926
821,a*,linear_conflict,True,28,28.0,2142,31.159300007857382
821,greedy,hamming,True,104,104.0,492,2.9298000154085457
821,greedy,manhattan,True,94,94.0,475,3.607399994507432
821,greedy,linear_conflict,True,48,48.0,92,1.6832000110298395
822,a*,hamming,True,18,18.0,1316,7.732899975962937
822,a*,manhattan,True,18,18.0,184,1.317800022661686
822,a*,linear_conflict,True,18,18.0,135,2.575299993623048
822,greedy,hamming,True,34,34.0,604,3.403100010473281
822,greedy,manhattan,True,46,46.0,96,0.757400004658848
822,greedy,linear_conflict,True,32,32.0,49,0.8437000215053558
823,a*,hamming,True,20,20.0,2636,16.785800049547106
823,a*,manhattan,True,20,20.0,170,1.1683999910019338
823,a*,linear_conflict,True,20,20.0,109,1.655799977015704
823,greedy,hamming,True,118,118.0,782,4.621399973984808
823,greedy,manhattan,True,54,54.0,443,3.594700014218688
823,greedy,linear_conflict,True,32,32.0,56,1.1087999446317554
824,a*,hamming,True,22,22.0,5632,38.61649997998029
824,a*,manhattan,True,22,22.0,742,4.866000032052398
824,a*,linear_conflict,True,22,22.0,414,6.241399969439954
824,greedy,hamming,True,66,66.0,293,1.7516000079922378
824,greedy,manhattan,True,58,58.0,446,3.3481999998912215
824,greedy,linear_conflict,True,28,28.0,57,1.0081999935209751
825,a*,hamming,True,18,18.0,901,5.510499991942197
825,a*,manhattan,True,18,18.0,80,0.5340000498108566
825,a*,linear_conflict,True,18,18.0,53,0.8086999878287315
825,greedy,hamming,True,86,86.0,748,4.161600023508072
825,greedy,manhattan,True,18,18.0,22,0.21119997836649418
825,greedy,linear_conflict,True,18,18.0,22,0.4208000027574599
826,a*,hamming,True,24,24.0,12034,83.56120000826195
826,a*,manhattan,True,24,24.0,697,5.025000020395964
826,a*,linear_conflict,True,24,24.0,419,6.637299957219511
826,greedy,hamming,True,128,128.0,1120,6.958500016480684
826,greedy,manhattan,True,30,30.0,64,0.6090999813750386
826,greedy,linear_conflict,True,66,66.0,125,2.169799990952015
827,a*,hamming,True,22,22.0,7018,51.85220000566915
827,a*,manhattan,True,22,22.0,767,5.045400001108646
827,a*,linear_conflict,True,22,22.0,310,4.579900007229298
827,greedy,hamming,True,106,106.0,758,4.5264000073075294
827,greedy,manhattan,True,82,82.0,460,3.443499968852848
827,greedy,linear_conflict,True,24,24.0,36,0.6813000072725117
828,a*,hamming,True,22,22.0,6430,47.43039997993037
828,a*,manhattan,True,22,22.0,305,2.0216000266373158
828,a*,linear_conflict,True,22,22.0,150,2.1241999929770827
828,greedy,hamming,True,100,100.0,813,4.937099991366267
828,greedy,manhattan,True,58,58.0,458,3.4570000134408474
828,greedy,linear_conflict,True,30,30.0,60,1.1155999964103103
829,a*,hamming,True,18,18.0,988,6.069399998523295
829,a*,manhattan,True,18,18.0,163,1.1128999758511782
829,a*,linear_conflict,True,18,18.0,103,1.6049999976530671
829,greedy,hamming,True,40,40.0,694,4.3944999924860895
829,greedy,manhattan,True,60,60.0,442,3.214100026525557
829,greedy,linear_conflict,True,28,28.0,50,0.8796000038273633
830,a*,hamming,True,26,26.0,27516,204.54299997072667
830,a*,manhattan,True,26,26.0,1138,8.835199987515807
830,a*,linear_conflict,True,26,26.0,644,9.982800052966923
830,greedy,hamming,True,72,72.0,415,2.425300015602261
830,greedy,manhattan,True,92,92.0,425,3.2799000036902726
830,greedy,linear_conflict,True,54,54.0,114,2.0368999685160816
831,a*,hamming,True,22,22.0,5329,37.95470000477508
831,a*,manhattan,True,22,22.0,947,7.419300032779574
831,a*,linear_conflict,True,22,22.0,421,7.470700016710907
831,greedy,hamming,True,42,42.0,543,3.2043999526649714
831,greedy,manhattan,True,74,74.0,394,3.368499979842454
831,greedy,linear_conflict,True,44,44.0,95,1.906600024085492
832,a*,hamming,True,24,24.0,15927,116.71929998556152
832,a*,manhattan,True,24,24.0,1984,14.434600016102195
832,a*,linear_conflict,True,24,24.0,887,13.255400001071393
832,greedy,hamming,True,112,112.0,810,5.229400005191565
832,greedy,manhattan,True,64,64.0,187,1.5156000154092908
832,greedy,linear_conflict,True,38,38.0,78,1.3345999759621918
833,a*,hamming,True,24,24.0,14764,109.54159998800606
833,a*,manhattan,True,24,24.0,501,3.6806000280193985
833,a*,linear_conflict,True,24,24.0,268,4.059800005052239
833,greedy,hamming,True,142,142.0,1141,7.866900006774813
833,greedy,manhattan,True,90,90.0,465,4.024200025014579
833,greedy,linear_conflict,True,66,66.0,155,3.052000014577061
834,a*,hamming,True,18,18.0,948,6.944799970369786
834,a*,manhattan,True,18,18.0,102,0.8290999685414135
834,a*,linear_conflict,True,18,18.0,39,0.6824000156484544
834,greedy,hamming,True,48,48.0,537,3.617700014729053
834,greedy,manhattan,True,60,60.0,129,1.2357000377960503
834,greedy,linear_conflict,True,94,94.0,203,4.37520002014935
835,a*,hamming,True,26,26.0,28037,230.34389998065308
835,a*,manhattan,True,26,26.0,2086,16.362100024707615
835,a*,linear_conflict,True,26,26.0,1282,22.439800028223544
835,greedy,hamming,True,104,104.0,321,2.4886999744921923
835,greedy,manhattan,True,70,70.0,426,3.436199971474707
835,greedy,linear_conflict,True,34,34.0,64,1.2425999739207327
836,a*,hamming,True,24,24.0,12807,97.03979996265844
836,a*,manhattan,True,24,24.0,970,7.0177000015974045
836,a*,linear_conflict,True,24,24.0,530,8.254199987277389
836,greedy,hamming,True,46,46.0,221,1.4183999737724662
836,greedy,manhattan,True,40,40.0,92,0.8520999690517783
836,greedy,linear_conflict,True,34,34.0,53,1.1734000290744007
837,a*,hamming,True,22,22.0,6083,43.29830000642687
837,a*,manhattan,True,22,22.0,625,4.363099986221641
837,a*,linear_conflict,True,22,22.0,352,5.255600030068308
837,greedy,hamming,True,24,24.0,519,2.900599967688322
837,greedy,manhattan,True,22,22.0,393,2.8853999683633447
837,greedy,linear_conflict,True,22,22.0,49,0.9646000107750297
838,a*,hamming,True,24,24.0,11523,80.02160000614822
838,a*,manhattan,True,24,24.0,249,1.685100025497377
838,a*,linear_conflict,True,24,24.0,146,2.1638000034727156
838,greedy,hamming,True,152,152.0,1014,6.219999981112778
838,greedy,manhattan,True,42,42.0,412,3.1163000385276973
838,greedy,linear_conflict,True,28,28.0,37,0.7667999598197639
839,a*,hamming,True,24,24.0,15411,106.73469997709617
839,a*,manhattan,True,24,24.0,1275,8.347499999217689
839,a*,linear_conflict,True,24,24.0,559,8.719999983441085
839,greedy,hamming,True,100,100.0,889,5.451899953186512
839,greedy,manhattan,True,40,40.0,400,3.682199981994927
839,greedy,linear_conflict,True,34,34.0,62,1.1623000027611852
840,a*,hamming,True,20,20.0,2608,15.982299984898418
840,a*,manhattan,True,20,20.0,218,1.5227000112645328
840,a*,linear_conflict,True,20,20.0,100,1.519499986898154
840,greedy,hamming,True,86,86.0,725,4.16630000108853
840,greedy,manhattan,True,68,68.0,533,3.8423999794758856
840,greedy,linear_conflict,True,32,32.0,36,0.7350000087171793
841,a*,hamming,True,24,24.0,13247,86.0222999472171
841,a*,manhattan,True,24,24.0,1557,11.162300012074411
841,a*,linear_conflict,True,24,24.0,815,11.74769998760894
841,greedy,hamming,True,56,56.0,737,3.855500021018088
841,greedy,manhattan,True,52,52.0,393,2.6692000101320446
841,greedy,linear_conflict,True,38,38.0,116,1.833599992096424
842,a*,hamming,True,24,24.0,13382,86.06040000449866
842,a*,manhattan,True,24,24.0,1554,10.220500000286847
842,a*,linear_conflict,True,24,24.0,958,14.502200006972998
842,greedy,hamming,True,128,128.0,1058,5.791899980977178
842,greedy,manhattan,True,54,54.0,437,3.0417999951168895
842,greedy,linear_conflict,True,26,26.0,55,0.9231999865733087
843,a*,hamming,True,24,24.0,14724,96.11030004452914
843,a*,manhattan,True,24,24.0,622,4.251499951351434
843,a*,linear_conflict,True,24,24.0,235,3.1146000255830586
843,greedy,hamming,True,68,68.0,763,4.227800003718585
843,greedy,manhattan,True,102,102.0,408,3.1638999935239553
843,greedy,linear_conflict,True,64,64.0,135,2.5456000003032386
844,a*,hamming,True,24,24.0,12738,83.79190001869574
844,a*,manhattan,True,24,24.0,771,5.1506999880075455
844,a*,linear_conflict,True,24,24.0,475,7.100099988747388
844,greedy,hamming,True,112,112.0,990,5.800199985969812
844,greedy,manhattan,True,34,34.0,57,0.4757000133395195
844,greedy,linear_conflict,True,24,24.0,35,0.6460000295192003
845,a*,hamming,True,22,22.0,6449,43.43040002277121
845,a*,manhattan,True,22,22.0,834,5.893499997910112
845,a*,linear_conflict,True,22,22.0,367,5.534399999305606
845,greedy,hamming,True,70,70.0,706,4.487600002903491
845,greedy,manhattan,True,62,62.0,530,3.89960000757128
